lands,ramp,rock_ramp,land_ramp,ramp_1,ramp_2,ramp_3,draw,immediate_draw,turn_draw,cast_draw,draw_1,draw_2,draw_3,value,value_cmc,curve,cmc_1,cmc_2,cmc_3,cmc_4,cmc_5,cmc_6,cmc_7+,total_mana_spent,ramp_mana_spent,draw_mana_spent,nonramp_nondraw_mana_spent,high_cmc_mana_spent,avg_commander_cast_turn,commander_cast_rate
33,10,9,1,8,1,1,19,17,1,1,9,3,3,34,3.235294117647059,2.8125,16,18,13,11,4,1,3,80.736,9.092,18.226,53.418,11.456,3.638,1.0
37,8,7,1,6,1,1,17,14,2,1,7,2,3,34,3.235294117647059,2.933333333333333,12,15,15,11,4,1,3,79.166,8.016,17.732,53.418,11.878,3.688,1.0
39,8,8,0,7,1,0,15,11,2,2,6,2,2,34,3.235294117647059,2.9655172413793105,12,16,15,8,4,2,3,77.868,6.832,17.62,53.416,11.186,3.598,1.0
34,7,7,0,5,2,0,21,18,2,1,10,3,3,34,3.235294117647059,2.7936507936507935,17,15,14,9,4,2,3,79.462,5.286,20.76,53.416,11.644,3.592,1.0
39,8,7,1,7,0,1,15,11,2,2,6,1,3,34,3.235294117647059,3.0,13,15,12,11,4,2,3,78.162,7.12,17.626,53.416,12.048,3.592,1.0
32,12,11,1,9,2,1,18,15,2,1,9,2,2,34,3.235294117647059,2.8153846153846156,15,18,15,9,4,2,3,82.034,10.77,17.848,53.416,11.426,3.512,1.0
39,10,9,1,7,2,1,13,10,1,2,7,0,1,34,3.235294117647059,2.8793103448275863,13,17,11,9,4,2,3,74.058,8.258,12.388,53.412,11.778,3.418,1.0
36,7,6,1,6,0,1,19,16,2,1,8,3,3,34,3.235294117647059,2.918032786885246,14,14,15,10,4,2,3,80.192,6.894,19.888,53.41,10.986,3.772,1.0
29,12,11,1,9,2,1,21,19,1,1,11,3,3,34,3.235294117647059,2.75,18,18,14,10,4,2,3,83.494,10.85,19.234,53.41,12.116,3.546,1.0
36,9,9,0,8,1,0,17,14,1,2,7,2,3,34,3.235294117647059,2.9344262295081966,12,17,14,10,4,2,3,79.618,6.93,19.278,53.41,12.196,3.574,1.0
33,10,9,1,8,1,1,19,16,2,1,10,2,3,34,3.235294117647059,2.765625,16,17,14,10,4,1,3,79.946,9.888,16.648,53.41,11.638,3.65,1.0
33,11,10,1,8,2,1,18,15,2,1,9,3,2,34,3.235294117647059,2.765625,17,17,15,9,4,1,3,80.72,10.624,16.688,53.408,11.234,3.502,1.0
37,9,9,0,7,2,0,16,12,2,2,9,1,1,34,3.235294117647059,2.7666666666666666,16,17,11,8,4,2,3,74.48,7.226,13.846,53.408,11.092,3.394,1.0
33,11,10,1,8,2,1,18,15,2,1,9,3,2,34,3.235294117647059,2.734375,16,17,15,10,3,1,3,79.01,10.122,15.482,53.406,11.152,3.536,1.0
39,7,7,0,6,1,0,16,13,1,2,8,1,2,34,3.235294117647059,2.8793103448275863,14,15,12,9,4,2,3,74.884,4.81,16.668,53.406,11.832,3.482,1.0
31,10,9,1,8,1,1,21,18,2,1,11,3,2,34,3.235294117647059,2.757575757575758,18,16,15,9,4,2,3,81.478,9.106,18.966,53.406,11.14,3.742,1.0
31,11,10,1,8,2,1,20,17,2,1,10,3,3,34,3.235294117647059,2.803030303030303,18,17,14,10,4,2,3,82.814,9.858,19.552,53.404,11.678,3.588,1.0
34,8,7,1,6,1,1,20,17,1,2,12,2,3,34,3.235294117647059,2.8095238095238093,17,15,13,10,4,2,3,78.582,7.61,17.568,53.404,12.22,3.748,1.0
28,12,11,1,9,2,1,22,19,2,1,12,3,3,34,3.235294117647059,2.710144927536232,19,18,15,9,4,2,3,84.396,11.276,19.718,53.402,11.362,3.628,1.0
29,12,11,1,9,2,1,21,18,2,1,11,2,3,34,3.235294117647059,2.75,18,18,14,10,4,2,3,83.536,10.884,19.25,53.402,11.434,3.712,1.0
31,11,10,1,8,2,1,20,17,2,1,11,3,2,34,3.235294117647059,2.742424242424242,18,17,14,9,4,2,3,81.486,10.182,17.906,53.398,11.576,3.622,1.0
39,5,5,0,5,0,0,18,15,1,2,9,2,2,34,3.235294117647059,2.8793103448275863,15,13,13,9,4,2,3,74.722,4.18,17.146,53.396,11.686,3.694,1.0
38,8,7,1,5,2,1,16,12,2,2,8,1,3,34,3.235294117647059,2.864406779661017,16,13,12,10,4,2,3,76.11,7.562,15.152,53.396,11.82,3.648,1.0
38,10,9,1,7,2,1,14,11,2,1,6,1,2,34,3.235294117647059,2.8813559322033897,13,15,14,10,4,1,3,76.998,9.444,14.158,53.396,11.296,3.4509018036072145,0.998
34,10,9,1,7,2,1,18,16,1,1,9,2,3,34,3.235294117647059,2.7936507936507935,16,16,13,11,4,1,3,79.562,9.412,16.756,53.394,11.322,3.478,1.0
39,8,8,0,8,0,0,15,12,1,2,7,1,2,34,3.235294117647059,2.913793103448276,14,16,12,9,4,2,3,75.356,6.554,15.408,53.394,11.908,3.626,1.0
37,8,7,1,6,1,1,17,14,2,1,8,2,2,34,3.235294117647059,2.8,16,14,13,10,4,1,3,75.638,7.37,14.878,53.39,11.614,3.516,1.0
34,10,9,1,7,2,1,18,16,0,2,11,2,3,34,3.235294117647059,2.746031746031746,18,17,10,10,4,2,3,77.344,8.61,15.346,53.388,11.332,3.406,1.0
36,11,10,1,8,2,1,15,12,2,1,6,3,1,34,3.235294117647059,2.8688524590163933,15,16,15,8,4,2,3,78.766,10.06,15.318,53.388,11.532,3.482,1.0
32,11,10,1,8,2,1,19,17,1,1,10,2,3,34,3.235294117647059,2.7846153846153845,16,17,14,11,4,1,3,81.296,10.226,17.682,53.388,11.7,3.552,1.0
33,8,8,0,6,2,0,21,19,1,1,11,3,3,34,3.235294117647059,2.734375,18,15,14,10,4,1,3,78.978,6.75,18.844,53.384,11.362,3.598,1.0
39,7,7,0,5,2,0,16,13,1,2,7,2,3,34,3.235294117647059,2.913793103448276,15,15,11,10,4,2,3,76.448,5.032,18.034,53.382,12.024,3.452,1.0
30,12,11,1,9,2,1,20,17,2,1,10,3,3,34,3.235294117647059,2.7313432835820897,18,17,14,11,4,1,3,82.178,11.106,17.69,53.382,11.434,3.6,1.0
36,9,8,1,8,0,1,17,14,2,1,8,2,2,34,3.235294117647059,2.8360655737704916,14,16,14,10,4,1,3,78.086,9.076,15.628,53.382,11.336,3.608,1.0
34,11,10,1,8,2,1,17,15,1,1,9,1,3,34,3.235294117647059,2.7777777777777777,16,17,12,11,4,1,3,79.138,10.564,15.194,53.38,11.612,3.482,1.0
32,10,10,0,8,2,0,20,17,2,1,10,3,2,34,3.235294117647059,2.7384615384615385,18,16,15,8,4,2,3,79.968,8.316,18.278,53.374,11.138,3.57,1.0
32,12,11,1,9,2,1,18,16,1,1,10,2,2,34,3.235294117647059,2.707692307692308,17,18,13,11,3,1,3,79.58,11.338,14.872,53.37,11.238,3.398,1.0
39,5,4,1,3,1,1,18,15,2,1,9,1,3,34,3.235294117647059,2.913793103448276,15,12,13,10,4,2,3,75.43,4.442,17.62,53.368,11.62,3.738,1.0
37,7,6,1,5,1,1,18,15,2,1,8,2,3,34,3.235294117647059,2.8833333333333333,16,13,14,11,4,1,3,77.71,6.028,18.314,53.368,11.148,3.604,1.0
37,5,4,1,4,0,1,20,17,2,1,9,3,3,34,3.235294117647059,2.9,16,11,15,10,4,2,3,78.44,5.354,19.72,53.366,11.67,3.874,1.0
39,9,8,1,6,2,1,14,10,2,2,8,1,1,34,3.235294117647059,2.810344827586207,15,16,11,8,4,2,3,72.696,7.63,11.7,53.366,11.076,3.538,1.0
35,11,10,1,8,2,1,16,14,1,1,7,2,3,34,3.235294117647059,2.838709677419355,16,16,13,11,4,1,3,78.908,10.112,15.432,53.364,11.85,3.534,1.0
34,8,8,0,7,1,0,20,17,2,1,11,1,3,34,3.235294117647059,2.7301587301587302,17,17,12,10,4,1,3,77.616,6.68,17.574,53.362,11.19,3.566,1.0
38,5,5,0,4,1,0,19,16,1,2,10,2,3,34,3.235294117647059,2.847457627118644,17,12,12,10,4,2,3,75.77,4.19,18.218,53.362,11.734,3.662,1.0
37,9,8,1,8,0,1,16,13,1,2,8,2,2,34,3.235294117647059,2.8833333333333333,14,15,14,9,4,2,3,76.712,8.23,15.12,53.362,11.824,3.632,1.0
38,8,7,1,5,2,1,16,13,2,1,7,1,3,34,3.235294117647059,2.9152542372881354,14,14,13,10,4,2,3,77.032,7.114,16.556,53.362,11.188,3.49,1.0
33,9,9,0,8,1,0,20,17,2,1,11,1,3,34,3.235294117647059,2.765625,18,15,14,9,4,2,3,79.926,7.736,18.838,53.352,11.036,3.628,1.0
33,11,10,1,8,2,1,18,15,2,1,9,2,3,34,3.235294117647059,2.78125,16,17,13,11,4,1,3,79.814,10.104,16.358,53.352,11.23,3.474,1.0
36,8,7,1,6,1,1,18,15,2,1,9,2,2,34,3.235294117647059,2.8688524590163933,14,15,15,10,3,2,3,78.974,8.052,17.572,53.35,11.764,3.674,1.0
32,9,9,0,7,2,0,21,19,1,1,11,3,3,34,3.235294117647059,2.753846153846154,18,16,14,9,4,2,3,80.518,7.61,19.558,53.35,11.612,3.57,1.0
33,11,10,1,8,2,1,18,15,2,1,8,3,3,34,3.235294117647059,2.828125,16,17,14,11,4,1,3,81.694,9.822,18.524,53.348,11.612,3.47,1.0
37,8,7,1,7,0,1,17,14,1,2,9,2,2,34,3.235294117647059,2.8666666666666667,14,15,14,10,3,2,3,77.05,7.634,16.07,53.346,12.038,3.632,1.0
39,8,7,1,5,2,1,15,11,2,2,7,2,2,34,3.235294117647059,2.8448275862068964,15,14,12,10,3,2,3,74.552,7.392,13.816,53.344,11.244,3.464,1.0
35,9,9,0,7,2,0,18,15,1,2,10,2,2,34,3.235294117647059,2.7903225806451615,18,16,12,9,4,2,3,77.396,7.522,16.532,53.342,11.788,3.508,1.0
36,10,10,0,8,2,0,16,14,0,2,8,2,2,34,3.235294117647059,2.819672131147541,17,16,12,9,4,2,3,76.622,8.082,15.2,53.34,11.776,3.44,1.0
38,8,7,1,6,1,1,16,13,2,1,8,0,3,34,3.235294117647059,2.8813559322033897,14,14,13,11,4,1,3,77.152,8.12,15.694,53.338,11.308,3.62,1.0
39,8,7,1,6,1,1,15,12,1,2,9,1,1,34,3.235294117647059,2.8275862068965516,15,15,11,10,3,2,3,73.54,6.97,13.234,53.336,11.804,3.456,1.0
38,7,7,0,7,0,0,17,13,2,2,8,2,2,34,3.235294117647059,2.8813559322033897,15,15,13,10,3,2,3,75.942,6.106,16.502,53.334,12.146,3.614,1.0
38,8,7,1,6,1,1,16,13,1,2,10,1,2,34,3.235294117647059,2.76271186440678,18,14,10,9,4,2,3,72.846,7.084,12.43,53.332,11.71,3.522,1.0
37,7,6,1,4,2,1,18,15,2,1,9,1,3,34,3.235294117647059,2.9,16,14,13,10,4,2,3,78.112,6.278,18.504,53.33,11.424,3.56,1.0
33,10,10,0,8,2,0,19,16,2,1,9,3,2,34,3.235294117647059,2.75,16,17,15,9,4,1,3,79.114,8.29,17.496,53.328,11.47,3.474,1.0
36,7,7,0,6,1,0,19,15,2,2,10,2,3,34,3.235294117647059,2.80327868852459,17,14,13,9,4,2,3,76.0,5.486,17.186,53.328,11.45,3.578,1.0
33,7,7,0,6,1,0,22,18,2,2,12,3,3,34,3.235294117647059,2.75,19,14,14,9,4,2,3,78.664,5.798,19.54,53.326,11.608,3.692,1.0
37,8,8,0,7,1,0,17,14,2,1,7,3,2,34,3.235294117647059,2.8,15,14,15,10,3,1,3,75.676,6.724,15.628,53.324,11.554,3.566,1.0
34,9,8,1,7,1,1,19,16,2,1,9,3,3,34,3.235294117647059,2.7936507936507935,17,14,14,11,4,1,3,79.216,8.424,17.468,53.324,11.632,3.676,1.0
35,8,7,1,6,1,1,19,16,2,1,10,2,2,34,3.235294117647059,2.806451612903226,17,14,14,9,4,2,3,78.29,8.08,16.886,53.324,11.928,3.666,1.0
33,9,8,1,6,2,1,20,18,1,1,11,3,2,34,3.235294117647059,2.75,18,16,13,9,4,2,3,78.716,8.142,17.252,53.322,10.81,3.526,1.0
37,9,8,1,7,1,1,16,13,1,2,8,2,2,34,3.235294117647059,2.8333333333333335,16,14,13,9,4,2,3,76.228,8.352,14.556,53.32,11.398,3.522,1.0
35,9,8,1,7,1,1,18,16,1,1,8,3,3,34,3.235294117647059,2.8225806451612905,16,14,14,11,4,1,3,78.924,8.584,17.02,53.32,10.924,3.616,1.0
31,10,9,1,8,1,1,21,19,1,1,12,3,2,34,3.235294117647059,2.696969696969697,19,16,14,10,4,1,3,80.214,9.586,17.308,53.32,11.374,3.552,1.0
37,9,8,1,6,2,1,16,13,1,2,9,1,2,34,3.235294117647059,2.8333333333333335,16,14,12,11,3,2,3,75.754,8.174,14.26,53.32,11.314,3.536,1.0
33,10,10,0,8,2,0,19,16,2,1,9,3,2,34,3.235294117647059,2.78125,16,17,15,8,4,2,3,80.51,8.41,18.78,53.32,11.754,3.448,1.0
35,8,7,1,5,2,1,19,17,1,1,9,3,3,34,3.235294117647059,2.838709677419355,17,14,14,11,4,1,3,79.596,7.918,18.36,53.318,11.262,3.592,1.0
37,8,7,1,6,1,1,17,14,2,1,6,3,3,34,3.235294117647059,2.966666666666667,13,16,14,10,4,2,3,80.158,7.504,19.336,53.318,11.092,3.636,1.0
36,8,7,1,6,1,1,18,15,1,2,9,2,3,34,3.235294117647059,2.918032786885246,14,15,13,11,4,2,3,79.604,7.532,18.754,53.318,11.868,3.716,1.0
35,8,7,1,6,1,1,19,17,1,1,9,3,3,34,3.235294117647059,2.806451612903226,17,13,14,11,4,1,3,78.23,7.704,17.208,53.318,11.544,3.638,1.0
38,8,7,1,6,1,1,16,13,1,2,8,1,3,34,3.235294117647059,2.9661016949152543,14,15,12,11,4,2,3,78.138,7.482,17.342,53.314,11.756,3.64,1.0
32,10,9,1,8,1,1,20,17,2,1,10,2,3,34,3.235294117647059,2.830769230769231,16,16,15,10,4,2,3,82.324,9.042,19.968,53.314,11.34,3.564,1.0
30,12,11,1,9,2,1,20,18,1,1,11,3,2,34,3.235294117647059,2.7313432835820897,18,18,14,9,4,2,3,81.3,10.582,17.404,53.314,11.802,3.64,1.0
39,9,8,1,6,2,1,14,11,1,2,8,1,1,34,3.235294117647059,2.8793103448275863,15,15,13,8,4,2,3,75.218,8.47,13.434,53.314,11.308,3.568,1.0
37,7,7,0,6,1,0,18,14,2,2,10,1,3,34,3.235294117647059,2.8333333333333335,15,16,12,9,4,2,3,76.17,5.484,17.372,53.314,11.632,3.602,1.0
32,11,10,1,8,2,1,19,17,1,1,10,2,3,34,3.235294117647059,2.7846153846153845,17,17,13,10,4,2,3,81.436,10.15,17.972,53.314,10.972,3.568,1.0
29,12,11,1,9,2,1,21,18,2,1,11,3,3,34,3.235294117647059,2.735294117647059,18,18,15,9,4,2,3,82.788,10.736,18.738,53.314,11.642,3.58,1.0
37,9,8,1,7,1,1,16,12,2,2,10,2,0,34,3.235294117647059,2.7666666666666666,16,15,14,8,3,2,3,74.804,8.69,12.8,53.314,11.066,3.474,1.0
36,9,8,1,7,1,1,17,14,2,1,10,2,1,34,3.235294117647059,2.7540983606557377,17,16,14,8,4,1,3,76.038,8.244,14.48,53.314,10.974,3.44,1.0
33,12,11,1,9,2,1,17,14,2,1,8,2,2,34,3.235294117647059,2.765625,16,17,14,10,4,1,3,79.264,10.964,14.988,53.312,11.574,3.5,1.0
39,4,3,1,2,1,1,19,16,2,1,9,3,2,34,3.235294117647059,2.8793103448275863,16,10,15,10,3,2,3,75.772,4.28,18.18,53.312,11.048,3.816,1.0
39,9,8,1,6,2,1,14,11,1,2,7,3,0,34,3.235294117647059,2.8275862068965516,15,14,13,9,3,2,3,73.658,8.588,11.76,53.31,11.296,3.456,1.0
36,8,8,0,6,2,0,18,15,1,2,9,3,2,34,3.235294117647059,2.80327868852459,16,15,14,8,4,2,3,75.728,6.204,16.218,53.306,11.472,3.5,1.0
39,8,7,1,5,2,1,15,12,1,2,7,3,2,34,3.235294117647059,2.913793103448276,15,14,13,9,4,2,3,76.206,7.626,15.274,53.306,11.25,3.5450901803607215,0.998
31,10,9,1,7,2,1,21,19,1,1,12,3,2,34,3.235294117647059,2.712121212121212,19,16,14,10,3,2,3,80.128,9.39,17.434,53.304,11.54,3.514,1.0
33,10,9,1,7,2,1,19,16,2,1,9,3,3,34,3.235294117647059,2.8125,16,16,15,9,4,2,3,80.666,9.134,18.23,53.302,11.364,3.566,1.0
39,9,8,1,6,2,1,14,10,2,2,5,2,3,34,3.235294117647059,3.0,13,14,14,10,4,2,3,78.17,8.284,16.586,53.3,11.228,3.552,1.0
34,6,5,1,3,2,1,22,19,2,1,12,3,3,34,3.235294117647059,2.7777777777777777,19,13,13,10,4,2,3,78.224,5.348,19.578,53.298,11.386,3.748,1.0
35,8,8,0,7,1,0,19,16,2,1,10,2,2,34,3.235294117647059,2.725806451612903,17,15,14,10,3,1,3,76.56,6.874,16.39,53.296,11.236,3.552,1.0
31,10,10,0,9,1,0,21,18,2,1,10,3,3,34,3.235294117647059,2.757575757575758,18,16,15,9,4,2,3,81.52,8.088,20.138,53.294,11.66,3.638,1.0
33,10,10,0,8,2,0,19,17,1,1,9,3,3,34,3.235294117647059,2.734375,17,17,13,10,4,1,3,78.786,7.884,17.608,53.294,11.066,3.436,1.0
36,10,9,1,7,2,1,16,13,2,1,7,2,2,34,3.235294117647059,2.8360655737704916,16,15,14,10,4,1,3,77.662,9.376,14.992,53.294,11.136,3.546,1.0
39,7,6,1,6,0,1,16,13,1,2,8,1,3,34,3.235294117647059,2.9482758620689653,14,13,12,11,4,2,3,77.03,6.88,16.856,53.294,11.986,3.686,1.0
37,6,5,1,4,1,1,19,16,2,1,9,3,2,34,3.235294117647059,2.85,15,13,15,10,4,1,3,77.278,6.418,17.566,53.294,11.276,3.724,1.0
36,7,7,0,6,1,0,19,16,2,1,9,3,2,34,3.235294117647059,2.7868852459016393,16,14,15,9,4,1,3,76.69,6.082,17.318,53.29,11.376,3.614,1.0
37,9,8,1,6,2,1,16,13,2,1,8,2,1,34,3.235294117647059,2.783333333333333,17,14,14,10,3,1,3,75.04,8.286,13.464,53.29,11.276,3.536,1.0
36,8,8,0,7,1,0,18,15,1,2,8,3,3,34,3.235294117647059,2.8852459016393444,15,16,14,9,4,2,3,78.452,6.682,18.48,53.29,11.494,3.6,1.0
37,8,8,0,7,1,0,17,13,2,2,8,3,2,34,3.235294117647059,2.816666666666667,15,16,13,8,4,2,3,75.386,5.914,16.184,53.288,11.758,3.506,1.0
34,10,9,1,8,1,1,18,16,1,1,9,2,3,34,3.235294117647059,2.7936507936507935,16,16,13,11,4,1,3,78.762,9.446,16.03,53.286,11.178,3.644,1.0
36,9,8,1,6,2,1,17,14,2,1,9,2,1,34,3.235294117647059,2.7868852459016393,16,15,14,9,3,2,3,76.234,8.502,14.446,53.286,11.47,3.504,1.0
31,11,10,1,9,1,1,20,18,1,1,11,2,3,34,3.235294117647059,2.727272727272727,18,17,13,11,4,1,3,80.964,10.036,17.644,53.284,11.026,3.5450901803607215,0.998
36,9,9,0,7,2,0,17,13,2,2,9,2,2,34,3.235294117647059,2.7868852459016393,17,16,13,9,3,2,3,75.556,7.314,14.958,53.284,11.658,3.484,1.0
30,11,10,1,8,2,1,21,19,1,1,11,3,3,34,3.235294117647059,2.7611940298507465,18,17,14,10,4,2,3,82.456,10.198,18.976,53.282,11.432,3.556,1.0
31,10,9,1,7,2,1,21,19,1,1,11,3,3,34,3.235294117647059,2.757575757575758,19,15,14,10,4,2,3,81.162,9.018,18.862,53.282,11.462,3.57,1.0
30,11,10,1,8,2,1,21,19,1,1,12,2,3,34,3.235294117647059,2.7611940298507465,18,17,14,10,4,2,3,82.568,10.03,19.26,53.278,11.112,3.588,1.0
32,9,8,1,6,2,1,21,18,2,1,12,2,3,34,3.235294117647059,2.723076923076923,19,15,13,11,4,1,3,79.642,8.416,17.948,53.278,11.43,3.624,1.0
36,8,7,1,5,2,1,18,16,1,1,10,2,2,34,3.235294117647059,2.7868852459016393,18,15,12,10,3,2,3,76.392,7.114,16.0,53.278,11.474,3.508,1.0
34,9,8,1,6,2,1,19,16,2,1,11,3,2,34,3.235294117647059,2.6984126984126986,19,14,14,9,4,1,3,76.574,8.412,14.884,53.278,10.946,3.57,1.0
37,9,9,0,7,2,0,16,13,1,2,8,2,2,34,3.235294117647059,2.816666666666667,15,16,13,8,4,2,3,75.542,7.226,15.04,53.276,11.35,3.518,1.0
36,9,9,0,7,2,0,17,15,0,2,10,2,2,34,3.235294117647059,2.7704918032786887,17,15,13,8,4,2,3,75.316,7.302,14.738,53.276,11.406,3.508,1.0
38,8,7,1,6,1,1,16,13,2,1,5,3,3,34,3.235294117647059,2.983050847457627,12,15,15,11,4,1,3,78.702,7.612,17.814,53.276,11.134,3.658,1.0
39,7,7,0,7,0,0,16,12,2,2,7,1,3,34,3.235294117647059,2.9827586206896552,13,15,13,10,4,2,3,77.322,5.648,18.398,53.276,12.028,3.704,1.0
37,9,8,1,7,1,1,16,13,2,1,6,2,3,34,3.235294117647059,2.9166666666666665,14,15,14,11,4,1,3,79.116,7.922,17.922,53.272,11.314,3.468,1.0
35,9,8,1,7,1,1,18,15,1,2,10,3,2,34,3.235294117647059,2.774193548387097,17,16,12,9,4,2,3,76.822,7.762,15.79,53.27,11.496,3.464,1.0
37,9,8,1,6,2,1,16,14,1,1,7,2,3,34,3.235294117647059,2.9,13,15,14,11,4,1,3,78.126,8.432,16.424,53.27,11.288,3.51,1.0
36,9,8,1,7,1,1,17,14,2,1,8,1,3,34,3.235294117647059,2.901639344262295,16,14,14,10,4,2,3,79.642,8.494,17.878,53.27,11.202,3.522,1.0
32,10,10,0,8,2,0,20,17,2,1,10,2,3,34,3.235294117647059,2.7384615384615385,17,17,14,10,4,1,3,79.442,7.754,18.42,53.268,11.248,3.516,1.0
34,11,11,0,9,2,0,17,14,2,1,7,2,3,34,3.235294117647059,2.8095238095238093,14,18,14,10,4,1,3,78.916,8.772,16.88,53.264,11.714,3.46,1.0
39,9,8,1,7,1,1,14,12,0,2,6,3,1,34,3.235294117647059,2.913793103448276,14,15,13,10,3,2,3,75.296,8.574,13.458,53.264,11.59,3.554,1.0
37,7,6,1,5,1,1,18,16,1,1,9,2,3,34,3.235294117647059,2.85,16,14,12,10,4,2,3,76.622,6.184,17.174,53.264,11.516,3.544,1.0
34,8,8,0,7,1,0,20,17,2,1,11,2,2,34,3.235294117647059,2.761904761904762,16,16,15,9,4,1,3,78.608,7.28,18.066,53.262,11.138,3.672,1.0
32,11,10,1,8,2,1,19,17,1,1,9,3,3,34,3.235294117647059,2.8153846153846156,16,17,14,10,4,2,3,81.892,9.94,18.69,53.262,11.52,3.6,1.0
30,10,9,1,8,1,1,22,19,2,1,11,3,3,34,3.235294117647059,2.791044776119403,19,16,15,10,4,2,3,83.066,9.008,20.796,53.262,11.652,3.6833667334669338,0.998
34,10,9,1,7,2,1,18,16,1,1,9,3,2,34,3.235294117647059,2.7936507936507935,17,16,14,10,4,1,3,78.772,9.402,16.11,53.26,11.572,3.554,1.0
39,7,7,0,7,0,0,16,13,1,2,9,0,2,34,3.235294117647059,2.8620689655172415,14,16,11,9,4,2,3,74.36,5.332,15.768,53.26,11.94,3.576,1.0
35,9,8,1,6,2,1,18,15,2,1,9,2,2,34,3.235294117647059,2.838709677419355,16,15,15,10,4,1,3,79.342,8.852,17.23,53.26,11.41,3.634,1.0
38,9,8,1,7,1,1,15,12,2,1,6,2,2,34,3.235294117647059,2.9322033898305087,12,16,14,9,4,2,3,77.668,8.828,15.58,53.26,11.692,3.568,1.0
33,12,11,1,9,2,1,17,14,2,1,9,2,1,34,3.235294117647059,2.765625,16,18,14,8,4,2,3,79.122,10.884,14.98,53.258,11.136,3.456,1.0
33,11,10,1,8,2,1,18,15,2,1,8,3,2,34,3.235294117647059,2.796875,17,17,14,10,3,2,3,79.49,9.4,16.832,53.258,11.34,3.592,1.0
36,8,8,0,7,1,0,18,15,1,2,10,2,1,34,3.235294117647059,2.7868852459016393,18,14,14,9,3,2,3,75.686,6.408,16.024,53.254,11.466,3.552,1.0
29,11,10,1,8,2,1,22,20,1,1,12,3,3,34,3.235294117647059,2.735294117647059,19,17,14,10,4,2,3,83.546,10.128,20.164,53.254,11.364,3.542,1.0
35,10,9,1,7,2,1,17,14,2,1,8,2,2,34,3.235294117647059,2.806451612903226,15,16,14,10,4,1,3,78.126,9.356,15.516,53.254,11.268,3.504,1.0
34,9,8,1,6,2,1,19,16,2,1,9,3,3,34,3.235294117647059,2.8253968253968256,16,15,15,9,4,2,3,80.38,8.6,18.528,53.252,11.154,3.508,1.0
35,7,7,0,5,2,0,20,17,2,1,10,3,2,34,3.235294117647059,2.7419354838709675,18,13,15,9,4,1,3,76.482,6.03,17.202,53.25,11.57,3.572,1.0
32,10,9,1,7,2,1,20,17,2,1,10,3,3,34,3.235294117647059,2.769230769230769,18,15,15,9,4,2,3,81.498,9.52,18.728,53.25,11.232,3.636,1.0
33,10,9,1,7,2,1,19,16,2,1,10,2,2,34,3.235294117647059,2.796875,16,17,14,9,4,2,3,80.55,8.962,18.34,53.248,11.158,3.558,1.0
30,10,10,0,8,2,0,22,19,2,1,12,2,3,34,3.235294117647059,2.716417910447761,18,17,15,10,4,1,3,81.35,8.088,20.016,53.246,11.138,3.594,1.0
38,7,6,1,6,0,1,17,15,0,2,9,2,3,34,3.235294117647059,2.9322033898305087,15,15,11,11,4,2,3,76.802,6.232,17.324,53.246,11.9,3.734,1.0
35,7,6,1,5,1,1,20,17,2,1,11,3,2,34,3.235294117647059,2.7903225806451615,17,14,15,8,4,2,3,77.494,7.388,16.862,53.244,11.498,3.73,1.0
36,9,8,1,7,1,1,17,15,0,2,9,2,3,34,3.235294117647059,2.8524590163934427,15,16,12,10,4,2,3,77.598,8.458,15.896,53.244,11.538,3.584,1.0
32,10,9,1,7,2,1,20,18,1,1,10,3,3,34,3.235294117647059,2.769230769230769,17,16,14,11,4,1,3,80.576,9.36,17.972,53.244,11.402,3.476,1.0
39,9,8,1,6,2,1,14,10,2,2,9,0,0,34,3.235294117647059,2.793103448275862,15,16,11,9,3,2,3,72.292,7.746,11.302,53.244,11.168,3.452,1.0
38,7,6,1,4,2,1,17,15,1,1,8,2,3,34,3.235294117647059,2.8983050847457625,15,14,13,11,4,1,3,76.614,6.108,17.262,53.244,12.11,3.558,1.0
34,8,7,1,6,1,1,20,18,1,1,10,3,3,34,3.235294117647059,2.8412698412698414,17,16,13,10,4,2,3,81.098,7.588,20.268,53.242,11.282,3.634,1.0
36,10,9,1,7,2,1,16,14,0,2,9,1,3,34,3.235294117647059,2.80327868852459,17,16,9,11,4,2,3,76.14,8.364,14.538,53.238,11.59,3.444,1.0
32,10,9,1,7,2,1,20,17,2,1,12,2,2,34,3.235294117647059,2.707692307692308,18,16,15,9,4,1,3,78.968,9.294,16.436,53.238,11.314,3.518,1.0
31,11,10,1,9,1,1,20,17,2,1,10,3,3,34,3.235294117647059,2.742424242424242,18,16,14,11,4,1,3,81.058,10.038,17.782,53.238,11.06,3.58,1.0
37,6,6,0,6,0,0,19,15,2,2,10,2,2,34,3.235294117647059,2.816666666666667,16,15,12,9,4,2,3,75.618,4.732,17.652,53.234,11.868,3.636,1.0
37,6,5,1,4,1,1,19,17,1,1,9,3,3,34,3.235294117647059,2.8333333333333335,16,13,13,11,4,1,3,76.57,5.944,17.394,53.232,11.364,3.688,1.0
34,10,9,1,7,2,1,18,16,1,1,10,1,3,34,3.235294117647059,2.761904761904762,17,16,12,11,4,1,3,77.94,9.306,15.404,53.23,11.088,3.526,1.0
